OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity
19613,2016,NonResidential,Small- and Mid-Sized Office,SBC19613,BALLARD,1979,1.0,3,43500,0,43500,Office,46.0,3220635.25,0.0,3216396.0,4239.0,22.65,0.52
19621,2016,NonResidential,Small- and Mid-Sized Office,(ID19621) BALLARD ELKS,BALLARD,1978,1.0,2,28492,0,28492,Office,12.0,2000228.875,0.0,1363957.0,532342.0,37.78,1.33
19696,2016,NonResidential,Retail Store,Lane St. Goodwill,DOWNTOWN,1917,1.0,2,147545,0,147545,Retail Store,69.0,7339108.0,0.0,4133510.0,2653559.0,169.75,1.15
19747,2016,NonResidential,Small- and Mid-Sized Office,First and Cedar Building,DOWNTOWN,1974,1.0,5,61825,13320,48505,Office,59.0,4673727.5,0.0,1915699.0,2407174.0,141.2,2.28
19750,2016,NonResidential,Small- and Mid-Sized Office,Seattle Labor Temple Association,DOWNTOWN,1942,1.0,3,64630,0,64630,Office,96.0,1408291.375,0.0,1408291.0,0.0,9.82,0.15
19752,2016,NonResidential,Worship Facility,Belltown,DOWNTOWN,1948,1.0,2,20920,0,20920,Worship Facility,15.0,1208581.375,0.0,285047.0,757062.0,42.19,2.02
19766,2016,NonResidential,Worship Facility,(ID19766) ALKI CONGREGATIONAL CHURCH,SOUTHWEST,1926,1.0,2,22128,0,22128,Worship Facility,94.0,727772.8125,0.0,153306.0,455054.0,25.24,1.14
19774,2016,NonResidential,Retail Store,Office Depot,NORTHWEST,1968,1.0,1,48139,0,48139,Retail Store,98.0,959683.125,0.0,468402.0,390834.0,24.02,0.5
19787,2016,NonResidential,Worship Facility,First Lutheran Church of West Seattle,SOUTHWEST,1949,1.0,2,21364,0,21364,Worship Facility,86.0,1110209.25,0.0,162220.0,803431.0,43.8,2.05
19845,2016,NonResidential,Retail Store,000956-Seattle,NORTHEAST,1996,1.0,1,25735,0,25735,Retail Store,82.0,1245673.0,0.0,953695.0,215700.0,18.1,0.7
19847,2016,NonResidential,Retail Store,EAST BLDG N,NORTHEAST,1956,1.0,2,25862,0,25862,Retail Store,20.0,4765879.0,0.0,2185523.0,2615949.0,154.17,5.96
19848,2016,NonResidential,Retail Store,EAST BLDG S,NORTHEAST,2003,1.0,2,49965,0,49965,Retail Store,82.0,3424428.0,0.0,3247196.0,130013.0,29.54,0.59
19853,2016,NonResidential,Small- and Mid-Sized Office,Hartford Building,DOWNTOWN,1929,1.0,2,20028,0,20028,Office,95.0,550668.125,151742.5,360055.0,0.0,14.22,0.71
19855,2016,NonResidential,Small- and Mid-Sized Office,Lowman & Hanford Building,DOWNTOWN,1900,1.0,7,23622,0,23622,Office,100.0,575362.5,0.0,419848.0,132159.0,9.95,0.42
19856,2016,NonResidential,Small- and Mid-Sized Office,Howard Building,DOWNTOWN,1902,1.0,3,23563,0,23563,Office,67.0,883197.6875,0.0,883198.0,0.0,6.16,0.26
19858,2016,NonResidential,Mixed Use Property,Marion 823,DOWNTOWN,1978,1.0,2,38539,12379,26160,Retail Store,55.0,2249630.25,0.0,2186018.0,0.0,15.24,0.4
19860,2016,NonResidential,Small- and Mid-Sized Office,Marion 814,DOWNTOWN,1906,1.0,5,26840,0,26840,Office,24.0,1997288.75,0.0,1989287.0,0.0,13.87,0.52
19861,2016,NonResidential,Retail Store,Marion 804,DOWNTOWN,1906,1.0,2,46800,0,46800,Retail Store,86.0,1245187.5,0.0,1245187.0,0.0,8.68,0.19
19862,2016,NonResidential,Small- and Mid-Sized Office,Marion 801,DOWNTOWN,1979,1.0,3,63990,26640,37350,Office,51.0,2067352.5,0.0,2062620.0,4732.0,14.63,0.23
19864,2016,NonResidential,Small- and Mid-Sized Office,S2315 - Belltown Worklofts,DOWNTOWN,1908,1.0,3,28800,0,28800,Office,50.0,1423579.25,0.0,923904.0,421122.0,28.81,1.0
19871,2016,NonResidential,Small- and Mid-Sized Office,2717 3rd Avenue Building,DOWNTOWN,1954,1.0,3,33552,4968,28584,Office,75.0,1817034.125,0.0,643674.0,1053305.0,60.43,1.8
19873,2016,NonResidential,Retail Store,Store #5218_2603 Third Avenue,DOWNTOWN,1931,1.0,2,26270,0,26270,Retail Store,32.0,1667641.25,0.0,1064100.0,496361.0,33.78,1.29
19874,2016,NonResidential,Small- and Mid-Sized Office,Trianon Building,DOWNTOWN,1926,1.0,3,57620,7820,49800,Office,50.0,2385395.0,0.0,2385395.0,0.0,16.63,0.29
19878,2016,NonResidential,Hotel,BELLTOWN INN (ID#19878),DOWNTOWN,1990,1.0,5,57800,0,57800,Hotel,87.0,2466522.25,0.0,1375435.0,1067630.0,66.29,1.15
19894,2016,NonResidential,Other,WA3-124 (Fifth and Olive Retail),DOWNTOWN,1955,1.0,2,31890,0,31890,Financial Office,2.0,1788951.625,0.0,1858224.0,0.0,12.95,0.41
19895,2016,NonResidential,Small- and Mid-Sized Office,CENTENNIAL BUILDING,DOWNTOWN,1925,1.0,2,44098,13660,30438,Office,53.0,1523175.125,450522.3125,991378.0,0.0,41.69,0.95
19910,2016,NonResidential,Medical Office,King Co Public Health,DOWNTOWN,1952,1.0,4,26670,0,26670,Medical Office,51.0,1640803.5,0.0,1553175.0,33.0,10.83,0.41
19927,2016,NonResidential,Hotel,The Loyal Inn,DOWNTOWN,1967,1.0,4,44416,0,44416,Hotel,61.0,2736926.5,0.0,1495543.0,1174021.0,72.78,1.64
20000,2016,NonResidential,Worship Facility,EMMANUEL BIBLE CHURCH,Northwest,1928,1.0,2,45991,0,45991,Worship Facility,77.0,1297917.25,0.0,529029.0,616507.0,36.43,0.79
20029,2016,NonResidential,Residence Hall,Washington Phikeia Foundation,NORTHEAST,1921,1.0,3,21499,0,21499,Residence Hall/Dormitory,85.0,605130.6875,0.0,605130.0,0.0,4.22,0.2
20033,2016,NonResidential,Small- and Mid-Sized Office,Lisa Li Building,NORTHEAST,1989,1.0,2,20384,0,20384,Office,16.0,1781798.375,0.0,1760118.0,30954.0,13.91,0.68
20048,2016,NonResidential,Retail Store,NW BLDG,NORTHEAST,1956,1.0,2,54284,0,54284,Retail Store,18.0,6890861.0,0.0,6424200.0,354493.0,63.61,1.17
20050,2016,NonResidential,Retail Store,BLDG C,NORTHEAST,1956,1.0,1,23409,0,23409,Retail Store,67.0,2621259.25,0.0,2314166.0,231239.0,28.41,1.21
20066,2016,NonResidential,Hotel,University Travelodge,NORTHEAST,1961,2.0,2,24100,0,24100,Hotel,91.0,1640279.375,0.0,817987.0,769468.0,46.57,1.93
20073,2016,NonResidential,Other,Griffin Building,DOWNTOWN,1927,1.0,4,32356,0,32356,Financial Office,81.0,2013033.75,882630.6875,974524.0,0.0,74.92,2.32
20082,2016,NonResidential,Hotel,La Quinta Inn & Suites,DOWNTOWN,1960,1.0,7,61180,12960,48220,Hotel,24.0,4077797.0,0.0,1859869.0,2134044.0,126.3,2.06
20087,2016,NonResidential,Small- and Mid-Sized Office,800 Stewart,DOWNTOWN,1978,1.0,5,43506,11250,32256,Office,51.0,3603400.0,0.0,1834098.0,1626177.0,99.15,2.28
20130,2016,NonResidential,Worship Facility,Green Lake United Methodist Church,Northwest,1910,1.0,2,23931,0,23931,Worship Facility,88.0,0.0,0.0,167075.0,329402.0,18.66,0.78
20132,2016,NonResidential,Worship Facility,Green Lake Church of Seventh-day Adventists,Northwest,1948,1.0,2,21393,0,21393,Worship Facility,57.0,981916.5,0.0,266359.0,579602.0,32.64,1.53
20141,2016,NonResidential,Mixed Use Property,WALDEN BUILDING,SOUTHEAST,1990,1.0,2,47560,0,47560,Distribution Center,80.0,1221954.375,0.0,583296.0,549194.0,33.23,0.7
20145,2016,NonResidential,Senior Care Community,Cabrini Senior Housing,EAST,2006,1.0,6,62334,0,62334,Senior Care Community,100.0,1147752.25,0.0,481168.0,595565.0,34.98,0.56
20167,2016,NonResidential,K-12 School,Ninth & Lenora Building,DOWNTOWN,1957,1.0,2,21600,0,21600,K-12 School,72.0,1415640.0,0.0,609724.0,651813.0,38.87,1.8
20168,2016,NonResidential,K-12 School,Spruce Street School,DOWNTOWN,1995,1.0,3,22860,0,22860,K-12 School,43.0,990507.3125,0.0,931148.0,0.0,6.49,0.28
20182,2016,NonResidential,Worship Facility,St. Bridget Church,NORTHEAST,1972,1.0,1,26366,0,26366,Worship Facility,88.0,996850.0,0.0,323802.0,564230.0,32.22,1.22
20197,2016,NonResidential,Worship Facility,Sephardic Bikur Holim Congregation,SOUTHEAST,1965,1.0,2,21732,0,21732,Worship Facility,2.0,942745.6875,0.0,479159.0,381205.0,23.59,1.09
20237,2016,NonResidential,Retail Store,(ID20237) Big 5 Corp,NORTHEAST,1900,1.0,3,32960,0,32960,Retail Store,71.0,813641.0,0.0,813641.0,0.0,5.67,0.17
20242,2016,NonResidential,Hotel,Collegiana Hospitality House,NORTHEAST,1930,1.0,3,20571,0,20571,Hotel,72.0,759756.5,0.0,716279.0,0.0,4.99,0.24
20266,2016,NonResidential,Worship Facility,University Temple United Methodist Church,NORTHEAST,1926,1.0,2,47992,0,47992,Worship Facility,17.0,3518393.25,0.0,934028.0,2106168.0,118.37,2.47
20273,2016,NonResidential,Residence Hall,Brooklyn Plaza,NORTHEAST,1993,1.0,3,28572,0,28572,Residence Hall/Dormitory,16.0,2759011.75,0.0,1187175.0,1530688.0,89.57,3.13
20323,2016,NonResidential,Residence Hall,Chancery Place Apartments,EAST,1982,0.0,15,115775,31535,84240,Residence Hall/Dormitory,94.0,3042217.25,0.0,2882489.0,0.0,20.09,0.17
20324,2016,NonResidential,Worship Facility,Temple Beth Am,NORTHEAST,2000,1.0,2,31386,0,31386,Worship Facility,52.0,0.0,0.0,710478.0,417701.0,27.14,0.86
20369,2016,NonResidential,Small- and Mid-Sized Office,Emerald Landing I,LAKE UNION,2012,1.0,2,84116,26497,57619,Office,68.0,2641681.75,0.0,2605669.0,36012.0,20.08,0.24
20372,2016,NonResidential,Hotel,Hotel Andra,DOWNTOWN,1925,1.0,9,104000,0,104000,Hotel,8.0,9037184.0,3578548.25,4159822.0,952277.0,355.8,3.42
20377,2016,NonResidential,Senior Care Community,Washington Care Center,SOUTHEAST,1981,1.0,3,78374,0,78374,Senior Care Community,98.0,3397766.5,0.0,3321035.0,0.0,23.15,0.3
20395,2016,NonResidential,Small- and Mid-Sized Office,Holyoke,DOWNTOWN,1900,1.0,5,39960,0,39960,Office,77.0,2388675.5,0.0,1424622.0,754068.0,49.98,1.25
20397,2016,NonResidential,Hotel,The Hotel Seattle,DOWNTOWN,1926,1.0,11,36240,0,36240,Hotel,98.0,2390584.0,1158118.25,456350.0,533500.0,120.91,3.34
20406,2016,NonResidential,Hotel,REYNOLDS WORK RELEASE,DOWNTOWN,1909,1.0,6,35820,0,35820,Hotel,94.0,3547995.75,0.0,993349.0,2328254.0,130.58,3.65
20415,2016,NonResidential,K-12 School,Holy Rosary School,SOUTHWEST,1922,1.0,2,33462,0,33462,K-12 School,76.0,4719841.5,0.0,574940.0,3412276.0,185.23,5.54
20419,2016,NonResidential,K-12 School,Seattle Lutheran High School,SOUTHWEST,1965,1.0,3,49744,0,49744,K-12 School,98.0,2421669.75,0.0,478349.0,1618486.0,89.29,1.79
20425,2016,NonResidential,Worship Facility,Hope Lutheran Church & School,SOUTHWEST,1923,1.0,2,37816,0,37816,Worship Facility,60.0,1565229.75,0.0,682782.0,728523.0,43.45,1.15
20435,2016,NonResidential,Supermarket / Grocery Store,Trader Joe's,SOUTHWEST,1946,1.0,2,25762,0,25762,Supermarket/Grocery Store,100.0,1906384.875,0.0,1906385.0,0.0,13.29,0.52
20440,2016,NonResidential,Small- and Mid-Sized Office,SK Food Group,SOUTHWEST,1981,1.0,3,43387,0,43387,Office,60.0,2695090.5,0.0,2352594.0,334171.0,34.15,0.79
20500,2016,NonResidential,Warehouse,Central Park,GREATER DUWAMISH,1985,1.0,1,37500,0,37500,Non-Refrigerated Warehouse,36.0,1908057.875,0.0,1799898.0,11608.0,13.16,0.35
20503,2016,NonResidential,Medical Office,Seattle Children's Hospital Odessa Brown Children's Clinic,CENTRAL,1990,1.0,2,39000,0,39000,Medical Office,25.0,2654904.25,0.0,2275174.0,340073.0,33.92,0.87
20523,2016,NonResidential,Small- and Mid-Sized Office,ABM/ Johnson Barrow,GREATER DUWAMISH,1961,1.0,1,29740,0,29740,Office,57.0,1533262.0,0.0,1259195.0,207865.0,19.82,0.67
20531,2016,NonResidential,Small- and Mid-Sized Office,American Red Cross,SOUTHEAST,1970,1.0,2,39170,0,39170,Office,81.0,2252219.5,0.0,1085835.0,1044839.0,63.06,1.61
20552,2016,NonResidential,Retail Store,OLD WESTERN STEEL CASTING CO,GREATER DUWAMISH,1914,1.0,1,20000,0,20000,Retail Store,75.0,557863.6875,0.0,557864.0,0.0,3.89,0.19
20556,2016,NonResidential,Warehouse,3300,GREATER DUWAMISH,1955,1.0,2,32400,0,32400,Non-Refrigerated Warehouse,91.0,248616.0,0.0,248616.0,0.0,1.73,0.05
20565,2016,NonResidential,Supermarket / Grocery Store,Safeway 0368 - Queen Anne,MAGNOLIA / QUEEN ANNE,1962,1.0,1,25159,0,25159,Supermarket/Grocery Store,38.0,9072714.0,0.0,4878886.0,4026400.0,247.85,9.85
20604,2016,NonResidential,Distribution Center,MCNIVEN,GREATER DUWAMISH,1955,1.0,1,26680,0,26680,Distribution Center,92.0,243518.2031,0.0,243518.0,0.0,1.7,0.06
20605,2016,NonResidential,Warehouse,VISKO BUILDING,DELRIDGE,1953,1.0,1,31521,0,31521,Non-Refrigerated Warehouse,6.0,1823198.75,0.0,720945.0,1067203.0,61.71,1.96
20617,2016,NonResidential,Retail Store,Seattle Habitat Store,GREATER DUWAMISH,1953,1.0,1,39900,0,39900,Retail Store,100.0,145468.7969,0.0,49005.0,96464.0,5.46,0.14
20620,2016,NonResidential,Distribution Center,3851 Distribution Center,GREATER DUWAMISH,1998,1.0,1,35579,0,35579,Distribution Center,72.0,1259267.75,0.0,416047.0,680599.0,39.05,1.1
20626,2016,NonResidential,Distribution Center,3317,GREATER DUWAMISH,1975,1.0,1,49950,0,49950,Distribution Center,77.0,238969.7031,0.0,238970.0,0.0,1.67,0.03
20659,2016,NonResidential,Worship Facility,Magnolia United Church of Christ,MAGNOLIA / QUEEN ANNE,1947,1.0,2,22612,0,22612,Worship Facility,87.0,854810.625,0.0,156920.0,574402.0,31.6,1.4
20707,2016,NonResidential,Warehouse,Mallory Safety & Supply LLC,GREATER DUWAMISH,1938,1.0,1,30545,0,30545,Non-Refrigerated Warehouse,12.0,1861291.25,0.0,481781.0,1095260.0,61.53,2.01
20735,2016,NonResidential,K-12 School,St. Anne School,MAGNOLIA / QUEEN ANNE,1922,1.0,3,32691,0,32691,K-12 School,99.0,1095913.75,0.0,472481.0,499509.0,29.82,0.91
20743,2016,NonResidential,Worship Facility,St. Anne Church & Rectory,MAGNOLIA / QUEEN ANNE,1963,1.0,2,24227,0,24227,Worship Facility,55.0,1238854.625,0.0,219393.0,867285.0,47.59,1.96
20768,2016,NonResidential,Distribution Center,Dekeriver LLC,GREATER DUWAMISH,1956,1.0,1,27000,0,27000,Distribution Center,61.0,735187.125,0.0,341140.0,310153.0,18.85,0.7
20815,2016,NonResidential,Small- and Mid-Sized Office,SPRAG,LAKE UNION,1957,1.0,2,21183,0,21183,Office,99.0,361542.0938,0.0,361542.0,0.0,2.52,0.12
20818,2016,NonResidential,Small- and Mid-Sized Office,Eastlake Professional Center,LAKE UNION,1961,1.0,3,29392,3834,25558,Office,91.0,804510.375,0.0,735889.0,19729.0,6.18,0.21
20836,2016,NonResidential,Large Office,Eastlake Center (North & South),LAKE UNION,1985,1.0,5,137738,55504,82234,Office,62.0,4843339.0,0.0,4704936.0,0.0,32.8,0.24
20861,2016,NonResidential,Residence Hall,(ID20861) KEYSTONE GROUP HOME,LAKE UNION,1988,1.0,3,21118,0,21118,Residence Hall/Dormitory,49.0,1427645.0,0.0,710939.0,650489.0,39.5,1.87
20868,2016,NonResidential,Large Office,Stone 34,LAKE UNION,2013,1.0,5,206126,79284,126842,Office,98.0,4515744.5,0.0,3601473.0,887828.0,72.26,0.35
20871,2016,NonResidential,Small- and Mid-Sized Office,The Production Network,LAKE UNION,1900,1.0,2,20500,0,20500,Office,48.0,1326178.125,0.0,1282333.0,43845.0,11.27,0.55
20885,2016,NonResidential,Senior Care Community,Ballard Center,BALLARD,1966,1.0,2,34636,31000,3636,Senior Care Community,3.0,12805711.0,0.0,3561375.0,8587344.0,480.9,13.88
20888,2016,NonResidential,Worship Facility,Assumption Church,NORTHEAST,1930,1.0,2,25521,0,25521,Worship Facility,82.0,685885.625,0.0,361384.0,243802.0,15.47,0.61
20890,2016,NonResidential,K-12 School,ASB School,NORTHEAST,1986,1.0,1,23190,0,23190,K-12 School,79.0,1929416.5,0.0,486316.0,1219199.0,68.14,2.94
20916,2016,NonResidential,Small- and Mid-Sized Office,St. John Egan Hall,NORTHWEST,1960,1.0,1,20678,0,20678,Office,98.0,875049.6875,0.0,179517.0,590816.0,32.63,1.58
20917,2016,NonResidential,K-12 School,St. John School,NORTHWEST,1922,1.0,3,28820,0,28820,K-12 School,43.0,2959193.75,0.0,680757.0,1915026.0,106.45,3.69
20928,2016,NonResidential,Worship Facility,St. Paul Church & School,SOUTHEAST,1954,1.0,2,27876,0,27876,Worship Facility,69.0,2095655.25,0.0,611581.0,1218400.0,68.97,2.47
20970,2016,NonResidential,Senior Care Community,Kin On Health Care Center,SOUTHEAST,1966,1.0,2,48882,7233,41649,Senior Care Community,51.0,7048919.0,0.0,2708255.0,4074180.0,235.26,4.81
20976,2016,NonResidential,Warehouse,NWCP-SEA Bldg E,GREATER DUWAMISH,1977,1.0,1,22320,0,22320,Non-Refrigerated Warehouse,62.0,462174.4063,0.0,439066.0,0.0,3.06,0.14
20979,2016,NonResidential,Small- and Mid-Sized Office,The Hathaway Building,GREATER DUWAMISH,1982,1.0,2,40029,0,40029,Office,69.0,1575328.25,0.0,1471914.0,0.0,10.26,0.26
20984,2016,NonResidential,Small- and Mid-Sized Office,Building R,GREATER DUWAMISH,1970,1.0,2,28304,0,28304,Office,67.0,1322894.5,0.0,1269367.0,0.0,8.85,0.31
20988,2016,NonResidential,Small- and Mid-Sized Office,Building O,GREATER DUWAMISH,1969,1.0,2,25872,0,25872,Office,41.0,2498335.25,0.0,985457.0,1413896.0,81.96,3.17
20989,2016,NonResidential,Warehouse,Building N,GREATER DUWAMISH,1969,1.0,1,20500,0,20500,Non-Refrigerated Warehouse,65.0,222600.0938,0.0,222600.0,0.0,1.55,0.08
21005,2016,NonResidential,Small- and Mid-Sized Office,4000 aurora building,LAKE UNION,1958,1.0,2,21436,0,21436,Office,95.0,558727.875,0.0,534704.0,0.0,3.73,0.17
21088,2016,NonResidential,Small- and Mid-Sized Office,Northlake Plaza,LAKE UNION,1985,1.0,3,31417,8110,23307,Office,94.0,1214408.75,0.0,687472.0,438685.0,28.09,0.89
21097,2016,NonResidential,Retail Store,BERGMAN'S LUGGAGE,DOWNTOWN,1916,1.0,2,25920,0,25920,Retail Store,5.0,478690.0938,0.0,478690.0,0.0,3.34,0.13
21102,2016,NonResidential,Retail Store,"SWIFTY PRINTING & DIGITAL IMAGING, INC.",DOWNTOWN,1919,1.0,2,25920,0,25920,Retail Store,93.0,1046976.813,0.0,867448.0,144219.0,13.71,0.53
21108,2016,NonResidential,Small- and Mid-Sized Office,DSHS Belltown Center,DOWNTOWN,1919,1.0,2,25920,0,25920,Office,75.0,1945839.625,0.0,1057542.0,736309.0,46.48,1.79
21115,2016,NonResidential,Small- and Mid-Sized Office,Administration - Cassel Crag,EAST,1925,1.0,4,39760,0,39760,Office,92.0,2741556.25,1739620.75,512225.0,227114.0,149.91,3.77
21117,2016,NonResidential,Small- and Mid-Sized Office,Administration - Blackford Hall,EAST,1946,1.0,3,22667,0,22667,Office,1.0,4141811.25,1639341.375,1972293.0,155501.0,148.55,6.55
21125,2016,NonResidential,Small- and Mid-Sized Office,The Peck Building,LAKE UNION,2001,1.0,5,33740,6010,27730,Office,79.0,1291405.25,0.0,1291405.0,0.0,9.0,0.27
21129,2016,NonResidential,Retail Store,Dubliner Building,LAKE UNION,1911,1.0,2,20516,0,20516,Retail Store,98.0,1109483.125,0.0,264984.0,756812.0,42.04,2.05
21133,2016,NonResidential,Retail Store,The Fremont Building,LAKE UNION,1906,1.0,3,27480,0,27480,Retail Store,88.0,1215156.25,0.0,1215156.0,0.0,8.47,0.31
21138,2016,NonResidential,Mixed Use Property,Saturn Building,LAKE UNION,1947,1.0,1,46958,0,46958,Office,95.0,1818867.875,0.0,1436548.0,382320.0,30.32,0.65
21140,2016,NonResidential,Distribution Center,124N35,LAKE UNION,1984,1.0,1,26532,0,26532,Distribution Center,5.0,2261229.0,0.0,784585.0,1149639.0,66.53,2.51
21145,2016,NonResidential,Small- and Mid-Sized Office,Fremont West Building,LAKE UNION,1986,1.0,2,35600,0,35600,Office,47.0,2195095.5,0.0,2104103.0,69040.0,18.34,0.52
21150,2016,NonResidential,Worship Facility,First Free Methodist Church,MAGNOLIA / QUEEN ANNE,1949,1.0,3,62000,0,62000,Worship Facility,81.0,2158433.5,0.0,286965.0,1512699.0,82.34,1.33
21172,2016,NonResidential,Small- and Mid-Sized Office,101 Nickerson,MAGNOLIA / QUEEN ANNE,1981,1.0,2,23600,0,23600,Office,82.0,839316.3125,0.0,776249.0,0.0,5.41,0.23
21177,2016,NonResidential,Small- and Mid-Sized Office,4 Nick,MAGNOLIA / QUEEN ANNE,1986,1.0,3,40067,0,40067,Office,43.0,2303732.75,0.0,2303732.0,0.0,16.06,0.4
21178,2016,NonResidential,Small- and Mid-Sized Office,6 Nick,MAGNOLIA / QUEEN ANNE,1989,1.0,3,26419,6922,19497,Office,67.0,1074989.0,0.0,1074989.0,0.0,7.49,0.28
21179,2016,NonResidential,Small- and Mid-Sized Office,2 Nick,MAGNOLIA / QUEEN ANNE,1979,1.0,3,25262,0,25262,Office,54.0,1508578.25,0.0,1174674.0,294882.0,23.85,0.94
21181,2016,NonResidential,Small- and Mid-Sized Office,Canal Place - 150 Building,MAGNOLIA / QUEEN ANNE,1980,1.0,3,34106,0,34106,Office,57.0,1785202.125,0.0,1619177.0,0.0,11.29,0.33
21182,2016,NonResidential,Small- and Mid-Sized Office,Canal Place - 130 Building,MAGNOLIA / QUEEN ANNE,1980,1.0,3,34545,0,34545,Office,29.0,2313978.75,0.0,2313979.0,0.0,16.13,0.47
21183,2016,NonResidential,Small- and Mid-Sized Office,Canal Place Office Park,MAGNOLIA / QUEEN ANNE,1980,1.0,3,70296,0,70296,Office,86.0,3018885.75,0.0,2782066.0,0.0,19.39,0.28
25660,2016,NonResidential,Small- and Mid-Sized Office,Union Trust Annex,DOWNTOWN,1902,1.0,4,27838,0,27838,Office,77.0,1265151.625,0.0,1217509.0,0.0,8.49,0.3
21213,2016,NonResidential,Small- and Mid-Sized Office,"Cochran, Inc",NORTHWEST,1951,1.0,2,39815,0,39815,Office,62.0,2158188.5,0.0,1488811.0,561790.0,40.22,1.01
21219,2016,NonResidential,Warehouse,Comcast,NORTHWEST,1972,1.0,1,48112,0,48112,Non-Refrigerated Warehouse,73.0,1463960.0,0.0,1485946.0,0.0,10.36,0.22
21226,2016,NonResidential,Small- and Mid-Sized Office,Laurel Building,NORTHWEST,2001,1.0,2,42793,16518,26275,Office,27.0,1871245.75,0.0,1772188.0,0.0,12.35,0.29
21236,2016,NonResidential,Retail Store,PETSMART 0375 (ID21236),NORTHWEST,1998,1.0,1,26115,0,26115,Retail Store,43.0,1760626.0,0.0,1148350.0,541023.0,36.74,1.41
21239,2016,NonResidential,Worship Facility,Seattle North,NORTHEAST,1949,1.0,1,26033,0,26033,Worship Facility,78.0,1343672.875,0.0,340323.0,808817.0,45.33,1.74
21243,2016,NonResidential,K-12 School,"Seattle Country Day School Bldgs 1,2 & 4",MAGNOLIA / QUEEN ANNE,2007,1.0,4,48660,0,48660,K-12 School,82.0,2115259.0,0.0,822509.0,1059007.0,61.98,1.27
21244,2016,NonResidential,Senior Care Community,Queen Anne Healthcare,MAGNOLIA / QUEEN ANNE,1970,1.0,2,46539,0,46539,Senior Care Community,73.0,5589312.5,0.0,2306556.0,3093493.0,180.38,3.88
21262,2016,NonResidential,Residence Hall,(ID21262) El Rey Apts,DOWNTOWN,1909,1.0,4,29796,0,29796,Residence Hall/Dormitory,47.0,2309752.75,0.0,845812.0,1387450.0,79.58,2.67
21265,2016,NonResidential,Retail Store,N0030 - Patagonia/DKA,DOWNTOWN,1920,1.0,2,26400,0,26400,Retail Store,36.0,1013921.625,0.0,761163.0,222433.0,17.12,0.65
21266,2016,NonResidential,Small- and Mid-Sized Office,First & Lenora,DOWNTOWN,1918,1.0,3,38148,0,38148,Office,98.0,1262255.75,0.0,1262255.0,0.0,8.8,0.23
21278,2016,NonResidential,Worship Facility,Church of Scientology Washington State,MAGNOLIA / QUEEN ANNE,1955,1.0,5,31945,0,31945,Worship Facility,4.0,1806468.0,0.0,1806468.0,0.0,12.59,0.39
21290,2016,NonResidential,Small- and Mid-Sized Office,Salvation Army NW Div. HQ,MAGNOLIA / QUEEN ANNE,1985,1.0,5,85963,33055,52908,Office,43.0,4480961.0,0.0,4480960.0,0.0,31.24,0.36
21310,2016,NonResidential,Retail Store,DILLER BUILDING (ID21310),DOWNTOWN,1900,1.0,4,34680,0,34680,Retail Store,92.0,1259828.25,0.0,774990.0,394959.0,26.38,0.76
21313,2016,NonResidential,Worship Facility,Plymouth Congregational Church,DOWNTOWN,1968,1.0,3,75058,34510,40548,Worship Facility,24.0,6207115.5,0.0,1057107.0,4530240.0,247.97,3.3
21317,2016,NonResidential,Retail Store,Coliseum,DOWNTOWN,1915,1.0,1,36504,0,36504,Retail Store,2.0,2147472.5,0.0,1968493.0,132489.0,20.76,0.57
21318,2016,NonResidential,Small- and Mid-Sized Office,Westlake Place,DOWNTOWN,1907,1.0,6,35200,0,35200,Office,8.0,2998208.25,0.0,2998208.0,0.0,20.9,0.59
21319,2016,NonResidential,Small- and Mid-Sized Office,4th Avenue Building,DOWNTOWN,1907,1.0,5,35840,0,35840,Office,83.0,1724638.75,0.0,723240.0,815511.0,48.35,1.35
21321,2016,NonResidential,Other,5265050802 - WM1084 Fifth and Union,DOWNTOWN,1941,1.0,2,25920,0,25920,Bank Branch,60.0,1356947.75,0.0,1333432.0,0.0,9.3,0.36
21322,2016,NonResidential,Small- and Mid-Sized Office,Fourth and Union,DOWNTOWN,1928,1.0,4,30525,0,30525,Office,17.0,2991557.25,762032.8125,2121106.0,0.0,73.61,2.41
21351,2016,NonResidential,Medical Office,Swedish Alcoa Building,EAST,1962,1.0,2,30855,10285,20570,Medical Office,2.0,3129807.0,0.0,1537788.0,1408968.0,85.55,2.77
21353,2016,NonResidential,Small- and Mid-Sized Office,FIRST BAPTIST CHURCH,EAST,1910,1.0,3,73549,0,73549,Office,90.0,3209164.5,0.0,927581.0,1901370.0,107.45,1.46
21365,2016,NonResidential,Medical Office,Northwest Kidney Center (21365),EAST,1963,0.0,3,39115,0,39115,Medical Office,42.0,3838425.0,0.0,2998320.0,736988.0,60.04,1.53
21367,2016,NonResidential,Worship Facility,First Presbyterian Church of Seattle,EAST,1962,1.0,3,37796,0,37796,Worship Facility,55.0,2769792.0,1379517.75,883838.0,202628.0,123.41,3.27
