OSEBuildingID,DataYear,BuildingType,PropertyName,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,Ancienneté,Neighborhood_BALLARD,Neighborhood_Ballard,Neighborhood_CENTRAL,Neighborhood_Central,Neighborhood_DELRIDGE,Neighborhood_DELRIDGE NEIGHBORHOODS,Neighborhood_DOWNTOWN,Neighborhood_Delridge,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_North,Neighborhood_Northwest,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,LargestPropertyUseType_Adult Education,LargestPropertyUseType_Automobile Dealership,LargestPropertyUseType_Bank Branch,LargestPropertyUseType_College/University,LargestPropertyUseType_Convention Center,LargestPropertyUseType_Courthouse,LargestPropertyUseType_Data Center,LargestPropertyUseType_Distribution Center,LargestPropertyUseType_Financial Office,LargestPropertyUseType_Fire Station,LargestPropertyUseType_Fitness Center/Health Club/Gym,LargestPropertyUseType_Food Service,LargestPropertyUseType_Hospital (General Medical & Surgical),LargestPropertyUseType_Hotel,LargestPropertyUseType_K-12 School,LargestPropertyUseType_Laboratory,LargestPropertyUseType_Library,LargestPropertyUseType_Lifestyle Center,LargestPropertyUseType_Manufacturing/Industrial Plant,LargestPropertyUseType_Medical Office,LargestPropertyUseType_Movie Theater,LargestPropertyUseType_Multifamily Housing,LargestPropertyUseType_Museum,LargestPropertyUseType_Non-Refrigerated Warehouse,LargestPropertyUseType_Office,LargestPropertyUseType_Other,LargestPropertyUseType_Other - Education,LargestPropertyUseType_Other - Entertainment/Public Assembly,LargestPropertyUseType_Other - Lodging/Residential,LargestPropertyUseType_Other - Mall,LargestPropertyUseType_Other - Public Services,LargestPropertyUseType_Other - Recreation,LargestPropertyUseType_Other - Restaurant/Bar,LargestPropertyUseType_Other - Services,LargestPropertyUseType_Other - Utility,LargestPropertyUseType_Other/Specialty Hospital,LargestPropertyUseType_Parking,LargestPropertyUseType_Performing Arts,"LargestPropertyUseType_Personal Services (Health/Beauty, Dry Cleaning, etc)",LargestPropertyUseType_Police Station,LargestPropertyUseType_Pre-school/Daycare,LargestPropertyUseType_Prison/Incarceration,LargestPropertyUseType_Refrigerated Warehouse,"LargestPropertyUseType_Repair Services (Vehicle, Shoe, Locksmith, etc)",LargestPropertyUseType_Residence Hall/Dormitory,LargestPropertyUseType_Residential Care Facility,LargestPropertyUseType_Restaurant,LargestPropertyUseType_Retail Store,LargestPropertyUseType_Self-Storage Facility,LargestPropertyUseType_Senior Care Community,LargestPropertyUseType_Social/Meeting Hall,LargestPropertyUseType_Strip Mall,LargestPropertyUseType_Supermarket/Grocery Store,LargestPropertyUseType_Urgent Care/Clinic/Other Outpatient,LargestPropertyUseType_Wholesale Club/Supercenter,LargestPropertyUseType_Worship Facility
84,2016,NonResidential,PSSA - The Mount,SOUTHWEST,1.0,5,217603,0.0,1.0,Senior Care Community,54.0,45547252.0,0.0,11824772.0,30967300.0,1727.11,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85,2016,NonResidential,Foss Home and Village,NORTHWEST,1.0,2,93397,0.0,1.0,Senior Care Community,1.0,16959754.0,0.0,5679498.0,10723064.0,609.1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86,2016,NonResidential,SCCA - ALLIANCE HOUSE,LAKE UNION,1.0,6,84103,0.2465072589562798,0.7534927410437202,Hotel,74.0,3787499.0,0.0,2812688.0,893412.0,67.06,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2016,NonResidential,Polyclinic North && South,EAST,0.0,3,179014,0.0,1.0,Medical Office,48.0,16527711.0,0.0,9886484.0,6814570.0,430.84,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2016,NonResidential,Sorrento Hotel,EAST,1.0,7,76631,0.0,1.0,Hotel,71.0,7250730.5,0.0,2660742.0,4598016.0,262.75,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2016,NonResidential,Central Seattle,EAST,1.0,6,99780,0.09361595510122268,0.9063840448987773,Medical Office,-1.0,15684371.0,5327802.5,10145313.0,0.0,481.97,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2016,NonResidential,Firestone Store#012432,LAKE UNION,1.0,2,58320,0.0,1.0,Retail Store,96.0,1243027.75,0.0,361803.0,687945.0,39.06,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,2016,NonResidential,City Place III - SEDO,LAKE UNION,1.0,5,316306,0.0,1.0,Office,96.0,13909270.0,0.0,12871091.0,924861.0,138.85,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2016,NonResidential,Residence Inn Seattle - Lake Union,LAKE UNION,1.0,7,282863,0.15826035925518714,0.8417396407448129,Hotel,37.0,20194606.0,0.0,10980652.0,8478651.0,526.85,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2016,NonResidential,Key Arena,MAGNOLIA / QUEEN ANNE,1.0,1,389000,0.0,1.0,Other,-1.0,23736924.0,6093150.0,14419146.0,688680.0,607.41,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2016,NonResidential,Bagley Wright Theatre,MAGNOLIA / QUEEN ANNE,1.0,1,91213,0.0,1.0,Other,-1.0,8181881.0,4120130.0,3754115.0,0.0,344.2,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2016,NonResidential,Armory,MAGNOLIA / QUEEN ANNE,1.0,5,396085,0.0,1.0,Other,-1.0,21257836.0,9763690.0,7252325.0,0.0,804.2,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2016,NonResidential,City Place IV - SEDO,LAKE UNION,1.0,12,571329,0.0,1.0,Office,91.0,40153432.0,0.0,32206199.0,7399685.0,617.52,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2016,NonResidential,Exhibition Hall,MAGNOLIA / QUEEN ANNE,1.0,2,52000,0.0,1.0,Other,-1.0,2682242.75,1202380.0,1293349.0,0.0,101.83,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2016,NonResidential,Mercer Arena,MAGNOLIA / QUEEN ANNE,1.0,1,60696,0.0,1.0,Other,-1.0,875943.3125,0.0,875943.0,0.0,6.11,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2016,NonResidential,McCaw Hall,MAGNOLIA / QUEEN ANNE,1.0,2,262048,0.0,1.0,Other,-1.0,20823520.0,5137220.0,13512686.0,0.0,490.73,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2016,NonResidential,KCTS9,MAGNOLIA / QUEEN ANNE,0.0,2,66240,0.035507246376811595,0.9644927536231884,Office,-1.0,4192107.75,0.0,4166305.0,0.0,29.04,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2016,NonResidential,Bill and Melinda Gates Foundation,MAGNOLIA / QUEEN ANNE,1.0,6,920598,0.3299018681335393,0.6700981318664607,Office,93.0,38105108.0,0.0,27597261.0,9069780.0,674.09,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2016,NonResidential,J.G. Scripps Building,MAGNOLIA / QUEEN ANNE,1.0,4,76213,0.3402306693083857,0.6597693306916143,Office,68.0,3647345.75,0.0,2944692.0,531520.0,48.76,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2016,NonResidential,MEDITERRANEAN INN (ID#116),MAGNOLIA / QUEEN ANNE,1.0,6,96910,0.3811164998452172,0.6188835001547828,Hotel,56.0,5274523.0,0.0,2637011.0,2518558.0,152.14,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2016,NonResidential,UNIVERSITY INN,NORTHEAST,2.0,4,50017,0.0,1.0,Hotel,53.0,5528580.5,0.0,2128306.0,3320669.0,191.2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2016,NonResidential,St. Joseph K-8 School,EAST,1.0,3,67743,0.0,1.0,K-12 School,34.0,3036464.0,0.0,1337786.0,1309093.0,78.85,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2016,NonResidential,Holy Names Academy,EAST,1.0,6,194104,0.0,1.0,K-12 School,100.0,7204080.0,0.0,1887893.0,4331949.0,243.23,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2016,NonResidential,2100 Building,SOUTHEAST,1.0,3,99433,0.35955869781662025,0.6404413021833798,Office,63.0,4980737.5,0.0,4897760.0,0.0,34.14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2016,NonResidential,Lakeview,NORTHEAST,1.0,4,56521,0.0,1.0,Other,-1.0,6367210.0,0.0,6357631.0,0.0,44.32,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2016,NonResidential,Roosevelt Square,NORTHEAST,1.0,2,206934,0.0,1.0,Other,-1.0,4384625.5,0.0,2001103.0,2252474.0,133.58,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2016,NonResidential,Holiday Inn Express North Seattle Shoreline,NORTHWEST,1.0,4,51390,0.0,1.0,Hotel,89.0,3616214.0,0.0,1398289.0,2213249.0,127.29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2016,NonResidential,7066-Seattle-Northgate,NORTHWEST,1.0,3,69138,0.0,1.0,Hotel,78.0,3323400.5,0.0,1802889.0,1439568.0,89.02,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2016,NonResidential,Alexis Hotel,DOWNTOWN,1.0,5,190980,0.0,1.0,Hotel,98.0,6505995.0,0.0,4402910.0,2103084.0,142.39,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2016,NonResidential,Benaroya Hall,DOWNTOWN,1.0,6,284100,0.0,1.0,Other - Entertainment/Public Assembly,-1.0,14881950.0,4311136.0,9803021.0,527343.0,429.12,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2016,NonResidential,Swedish Ballard,BALLARD,4.0,5,285333,0.0,1.0,Hospital (General Medical & Surgical),14.0,47602720.0,0.0,35237205.0,32853512.0,1990.5,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2016,NonResidential,Fire Station 10/FAC/EOC,DOWNTOWN,1.0,4,61156,0.0,1.0,Other,-1.0,9550716.0,0.0,6947270.0,2416104.0,176.75,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2016,NonResidential,Wing Luke Museum,DOWNTOWN,1.0,4,72820,0.1897830266410327,0.8102169733589674,Museum,-1.0,2095175.25,0.0,1311669.0,698785.0,46.26,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2016,NonResidential,Hampton Inn Seattle Center,MAGNOLIA / QUEEN ANNE,1.0,4,162222,0.08753436648543354,0.9124656335145664,Hotel,76.0,8016521.0,0.0,4197462.0,3749499.0,228.4,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2016,NonResidential,SCCC FINE ARTS BUILDING,EAST,1.0,3,63330,0.0,1.0,College/University,-1.0,3284214.5,0.0,1911064.0,1148694.0,74.33,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2016,NonResidential,Seattle Children's Hospital 70th/Sand Point Way Administrative Offices,NORTHEAST,1.0,2,96300,0.0,1.0,Office,-1.0,16274449.0,0.0,13973696.0,2346137.0,222.02,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2016,NonResidential,CSC Vehicle Maintenance (E),GREATER DUWAMISH,1.0,1,67356,0.0,1.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",-1.0,8086930.5,0.0,4182001.0,3293576.0,204.08,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,2016,NonResidential,Seattle's Union Gospel Mission - Admin,GREATER DUWAMISH,1.0,1,54765,0.0,1.0,Office,-1.0,4503671.5,0.0,3569337.0,684032.0,61.21,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2016,NonResidential,Hope Place,GREATER DUWAMISH,1.0,5,89821,0.0,1.0,Other - Lodging/Residential,-1.0,2220796.5,0.0,67462.0,1882631.0,100.46,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,2016,NonResidential,Otto Miller Hall,MAGNOLIA / QUEEN ANNE,1.0,2,52611,0.0,1.0,College/University,-1.0,4390158.0,0.0,2479273.0,1637598.0,104.26,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2016,NonResidential,Emerson Hall,MAGNOLIA / QUEEN ANNE,1.0,4,139600,0.2686246418338109,0.7313753581661891,Residence Hall/Dormitory,89.0,4800620.5,0.0,2316298.0,2132284.0,129.39,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187,2016,NonResidential,Youth Services Center,CENTRAL,3.0,6,250981,0.0,1.0,Other,-1.0,14196194.0,4336524.5,8155002.0,580172.0,422.39,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2016,NonResidential,Jack R. McDonald Building,DOWNTOWN,1.0,11,299070,0.22881599625505736,0.7711840037449427,Other,-1.0,66000296.0,0.0,30651644.0,34685331.0,2055.82,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2016,NonResidential,Emerald Services,GREATER DUWAMISH,1.0,3,64015,0.0,1.0,Office,21.0,3375016.25,0.0,2657382.0,584696.0,49.58,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2016,NonResidential,Northgate Mall,NORTH,1.0,1,530039,0.0,1.0,Retail Store,98.0,28763498.0,0.0,16224529.0,11492503.0,723.47,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195,2016,NonResidential,Seattle-Northgate,NORTH,1.0,3,54224,0.0,1.0,Other/Specialty Hospital,-1.0,7668810.0,0.0,3344827.0,3920350.0,231.53,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2016,NonResidential,Nordstrom Northgate 002,NORTH,1.0,4,124342,0.0,1.0,Retail Store,76.0,8729918.0,0.0,8653621.0,112356.0,66.3,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198,2016,NonResidential,Seattle Children's Hospital Main Campus,NORTHEAST,6.0,10,879000,0.0,1.0,Hospital (General Medical & Surgical),10.0,257764208.0,0.0,115641210.0,138191238.0,8145.52,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2016,NonResidential,Verity Credit Union,NORTHWEST,1.0,3,55442,0.0,1.0,Financial Office,72.0,3313397.0,0.0,1859345.0,1331883.0,83.7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2016,NonResidential,Madison Self Storage,EAST,1.0,5,84870,0.0,1.0,Self-Storage Facility,-1.0,1617801.25,0.0,482635.0,898955.0,51.11,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
215,2016,NonResidential,Rainier Bottling Plant,GREATER DUWAMISH,1.0,4,114297,0.0,1.0,Non-Refrigerated Warehouse,61.0,2415462.5,0.0,912475.0,1187623.0,69.44,112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
